1,2,3,4,5,6
13.87372219,15.06173826,21.27841845,16.78484011,18.52531906,19.26179927
14.12690763,14.79721393,21.55501421,17.66395033,18.66748819,19.83022854
13.78989575,14.95752742,21.30921053,17.82649842,18.55455291,19.54030081
13.54197556,15.01975654,21.11262096,17.24896836,18.61412151,19.38586014
13.69326135,14.93222023,21.31051546,17.67239676,19.10417095,19.68175689
13.75475095,14.8500994,21.81818182,17.60348584,18.89213068,19.47317824
14.23833367,15.3566879,22.19979487,18.39430492,18.9542268,19.7333847
14.24610467,15.44745223,22.77232601,17.32071006,18.94762887,19.63713242
13.95028067,15.21496815,23.00041068,17.07027876,19.1110194,19.59545367
14.0668401,15.26475279,23.20261705,17.48860958,19.04491141,19.57801691
14.12507493,15.11883363,21.88427724,17.34966416,18.99097621,19.5152914
14.18958292,15.18979266,22.18987082,17.34811003,19.25067052,19.64348828
13.92281544,15.23377141,22.56197328,17.60031627,19.37241949,19.85991918
14.38274071,15.22042689,22.95940959,18.11690113,19.28777275,20.0753122
14.49909657,15.36456049,23.22667758,17.67562267,19.57573256,19.82468281
14.4784,15.41321656,23.71041838,18.40267401,19.87696119,20.08147579
14.72335329,15.8963937,23.11365964,18.34384858,20.0700742,20.81292059
15.04567308,16.07713718,23.34855028,18.81382034,20.67870332,21.05877833
15.42948334,16.34695912,25.70709571,20.33647799,20.89366095,21.36491431
15.18882236,16.05396825,24.98545976,19.11583924,21.04649721,21.73471742
15.15166066,16.23220676,24.85544878,19.87218935,21.14262194,21.61937716
15.5928,16.58173172,25.61922366,19.92543171,21.66481138,21.43504996
15.69353871,16.71162237,26.52040189,20.22283465,21.30224881,21.95234435
15.86653347,17.15465555,26.49374102,21.02949911,21.47433519,22.06223588
16.12242448,17.02368159,27.16130355,21.02448657,21.32591218,21.77041602
16.36042545,17.04292528,26.64476386,21.09584727,21.21039604,21.76647399
16.28468324,17.19387552,25.53486464,21.22680412,21.53997945,22.11207395
16.2670409,17.33518776,26.20650174,21.06566456,21.5060963,22.12104857
16.71465811,17.61620977,25.74012687,21.05321246,21.27437269,21.82846154
16.78666131,17.35421209,26.05244683,21.38202024,21.38531353,22.00884445
16.67965455,17.50218341,26.21921737,21.74074074,21.52691277,21.96612779
16.55319149,17.35080405,27.73954255,21.48894155,21.25737874,21.67635174
16.66653299,17.50277998,26.72649047,21.48954635,21.60710597,22.03274899
16.76753064,17.52362048,26.52359458,21.62262658,21.50710315,21.71681757
16.54906683,17.94749403,27.3889117,21.53555249,21.28630363,21.896804
16.54136546,17.49365079,26.88497749,21.8043222,21.2871001,21.80607926
16.70376301,17.64762094,26.65440425,21.51577287,21.46987456,21.59538462
16.70861723,17.85222067,25.82742365,22.01815312,21.41831683,21.98923491
16.75,17.79106858,27.56598723,21.25521038,21.08379658,22.03348085
16.52121697,17.66010733,26.93767821,21.87514816,21.3657732,22.23855329
16.45005005,17.97855441,27.05771976,21.85269791,21.2029703,22.35411855
16.53263917,17.56200318,26.16796395,21.64120782,21.52498458,21.9240994
16.33259868,17.52020501,26.31409063,21.5737192,21.41205412,22.41072797
16.52948255,17.3582972,26.47232013,20.94966836,21.40402795,22.0861244
16.40585522,17.49970385,26.24606462,21.44309738,21.68697436,21.99310345
16.59309791,17.45662011,27.00954753,21.14374878,21.9054665,22.34554171
16.33065811,17.68263355,27.9883479,21.03114594,21.82072945,22.23849693
14.86458333,16.92697407,23.77565434,19.14855356,24.69927451,23.66433566
15.44072217,17.79263949,23.46837536,19.94548287,21.79620754,22.41742147
17.62740385,18.36245317,27.68124872,21.68531063,22.31591988,23.41947853
17.13691785,18.19775015,27.69817511,22.47767596,22.73370577,23.12980031
17.03947105,18.23318209,28.53377265,21.57412819,22.7310231,23.28303332
17.37110934,18.44079858,28.08892548,22.09855299,22.96883385,23.13156885
17.50389144,18.89328063,29.1328238,22.94468419,23.5677686,23.45520813
17.63938363,18.93133386,29.03313439,22.49726349,23.41827222,23.88797238
17.82547643,18.69536032,30.00573301,23.26681043,23.97436428,24.26528258
18.01798921,18.95796329,30.40659114,24.11433046,24.16119033,24.03066897
18.10155938,19.33859511,29.69240221,23.58478049,24.50350805,24.86976566
18.54008775,19.38619329,30.8804593,24.39811543,24.76005777,24.87073264
19.09305583,19.81965592,31.37830634,24.61027544,25.13232553,25.65617805
19.43211854,20.40071273,32.23311367,25.45433163,25.59966881,26.11480131
18.67014028,19.81053878,32.55169562,25.38428544,25.4443759,25.82600346
18.97559024,20.14852854,31.6214876,25.59813084,25.69484536,26.02804995
19.63170536,20.42575039,32.2850062,25.71283652,25.44652792,25.80283851
19.74358974,20.90172039,31.65328392,26.1374343,25.49045371,26.20591625
20.0088141,21.47410044,31.97352637,26.82362113,25.72378412,26.02074529
19.91182365,21.22421613,32.0661157,26.95301488,25.40589198,25.72636434
20.29602888,21.14714004,32.29227903,27.78922717,25.68826907,25.74664107
19.95437262,21.49258454,33.29458169,27.80148496,25.40713407,25.79434941
20.03923924,21.71924975,32.32804451,26.872911,25.73366215,25.55811277
20.12362031,21.62217822,33.22350041,27.41520468,25.6592775,25.51787774
20.20488195,21.50246987,32.93981386,27.15822413,25.45439606,25.90479846
20.14340076,21.68246446,32.71455185,27.70994152,25.54743326,25.91274265
20.31633882,21.56844181,32.79735592,26.85558158,25.58602261,26.08842753
20.15307554,21.68121667,32.27061485,27.35693331,25.75571576,25.39173871
19.94540345,21.87235724,33.11111111,27.32349515,26.11425036,25.94195656
19.98717435,21.66943456,33.11074516,27.44733774,25.62151067,25.21729107
19.92702486,21.87188612,32.80016447,27.98286938,25.51522634,25.80692308
19.8468631,21.86999604,32.88925688,28.34310277,25.36399097,25.7506244
19.51964715,21.74348856,32.26178226,28.0474339,25.51364662,25.33844679
19.54665599,21.67719021,32.61830173,27.03316426,25.55098684,25.95581172
19.8091802,21.81631444,31.6826186,27.8342131,25.75220152,25.54858572
19.58223289,21.81616482,32.84136794,27.89831834,25.73240589,26.06761429
19.72397192,21.89756773,32.90458488,27.16280879,25.62512831,25.86840591
20.06892406,21.93632588,33.37378741,27.6184185,25.80164609,26.31239193
20.10176282,21.97903896,32.8824623,27.39396315,25.49229188,26.26317815
20.2576761,22.05700713,33.7700579,27.45518591,25.95730706,26.85407066
19.99438878,22.0800317,33.34380165,27.51337629,25.61348684,26.75671527
20.07288747,21.9028436,34.33929673,27.5485503,26.13678373,27.22474068
20.27362086,22.10405539,33.88760331,27.49014249,26.11113389,26.49884704
20.00963855,22.51206965,33.82930358,28.61935484,26.23146623,27.06561478
20.10361446,22.69594461,34.68071045,28.72635463,26.91851852,27.22134767
21.85391235,23.39144216,34.22404596,28.91334895,27.20099461,27.43923077
22.03282626,23.61407671,35.223069,29.59158223,27.7007874,27.8431674
22.2997996,23.71806515,35.3192882,30.0743948,27.5339404,27.81384615
22.01920768,23.62401264,35.31045752,30.12583563,27.65217391,28.2520169
22.14022436,24.01264322,36.34491214,30.26590954,28.21357616,28.55180353
22.21946336,24.06251236,37.05921053,31.06901961,28.66307947,28.93666027
22.41090399,24.27894113,37.6320196,31.35868287,28.95619835,29.65162282
22.52428743,24.74896307,36.90151206,31.18581281,29.73064951,29.86246638
23.14939759,24.57661927,38.1026694,31.83212395,29.57086696,30.29593997
22.97592295,25.18872017,37.4993885,32.78844251,29.98884989,30.02573459
23.50621242,25.26245059,38.08421913,33.59730746,30.15835052,30.43728423
23.58468631,25.73882074,38.87334285,33.72013383,30.77966102,31.19109747
23.2845398,25.42185339,37.91500719,33.32680634,31.11111111,30.8
23.41791942,25.23089078,38.49845647,33.16497263,30.66694113,31.42912025
23.76046465,25.88012618,39,33.59732862,30.70752777,31.01578745
23.93433433,25.94249455,38.58799342,35.24222135,30.68142681,30.98962735
24.02087096,26.29249012,39.15793832,35.14453584,30.91036472,31.28033794
24.20032051,26.50919881,39.44506287,34.87244094,30.70090386,31.54029163
24.37389912,26.26830233,38.95176982,35.36065895,30.87684729,31.2424126
24.23727455,26.46886156,39.10799091,36.12018853,30.85913471,31.12776177
24.00720576,26.53085443,39.16353887,35.45429634,30.93053843,31.02437152
26.79798995,26.2136685,35.82332587,35.15267786,36.22519084,31.60239336
26.29066023,26.51866405,37.8998358,35.41359606,30.94861338,31.35089406
26.25467713,26.54204145,38.14162914,37.43421573,31.5113381,31.90701249
23.99597747,26.46346719,37.77886978,37.51221434,31.15496418,31.68325966
23.79987945,27.09576138,38.46677605,37.46627335,31.41523342,31.44262925
24.00080354,26.73556469,38.57611818,37.87605745,31.03315596,31.301807
24.53209901,26.80834471,38.70250308,37.420347,31.05555556,31.38431975
25.01367659,26.93416683,38.21985234,37.38915094,31.12668024,31.37141758
24.23080016,27.21098039,38.49643076,37.2042503,31.14022518,31.67179093
24.40554106,27.06209598,38.75256463,37.72998616,31.19934641,31.47712418
24.59670285,27.03692066,39.36387919,37.95508274,31.27384363,32.0284506
24.89809045,27.13449833,39.05433668,37.3553589,31.20342787,32.28044564
25.38616251,26.91494795,39.03124362,37.97024276,31.03954342,31.78255859
25.351297,27.58084772,38.75932759,38.00861057,31.64648118,32.69334359
26.00683967,27.21175318,38.62878168,35.87928669,31.37755938,32.98020373
25.43851882,27.57055937,38.74618359,36.11995296,31.6319771,32.96689761
25.12502517,27.88283861,39.42810189,36.37968229,31.8308478,33.40307692
27.12067578,28.82055305,41.6004907,38.17196702,33.16673528,34.45893441
27.53503313,29.02901961,41.84627931,38.39037855,33.04942339,34.07769231
27.76110999,29.564434,42.04274374,38.31202046,33.59933843,34.63924659
27.84016064,29.52848723,42.87408013,38.68780583,33.62566845,34.83945395
28.06342834,29.85392598,43.56089613,39.04698512,34.21481481,35.88989413
28.54936658,30.01526718,45.07297187,39.01596688,35.20082389,36.26466628
28.30200803,30.37668688,43.13460756,39.67216981,35.59354305,36.46945832
26.99259259,32.72438378,39.91594561,37.41729175,40.26912929,42.47714848
26.17852835,30.97917485,40.33666191,39.09872424,36.045862,37.59367772
26.4432389,31.02927884,40.51889683,39.44134955,36.12461059,37.22127988
26.71755725,31.22481838,40.94261793,39.76296872,36.49347961,37.9487772
25.91048387,30.74995089,39.90160602,39.35634874,36.00743802,37.76871272
25.60450614,30.95224995,40.7998361,39.89638933,36.62510322,38.03233256
26.67070218,31.26971609,41.07566462,40.32028054,36.66803954,38.0612127
26.52177419,31.45803922,40.97525056,40.90731326,36.4785124,38.00693374
26.69967794,31.75879794,41.03903536,41.46809756,36.59887711,38.1573985
26.78043872,31.7906748,40.79574729,41.817897,35.97186595,37.82786569
26.90286175,31.99528024,41.0611577,42.07953216,36.41708126,37.66801932
26.37890074,32.08997632,40.68954248,41.74774775,36.09792531,37.89615904
26.51801167,31.62799843,40.45510455,41.96476116,36.16683959,37.55204318
25.99315206,31.98426126,40.42281742,41.51435827,36.36816954,37.3279321
25.8654311,31.97954769,40.51254846,41.22980392,36.32132505,37.61838548
26.29596774,31.94573339,40.33353821,40.97098039,35.95041322,37.70357488
25.55398587,31.93391031,39.28959738,41.85593719,36.25784986,37.35570988
25.11052949,31.5124828,39.31610014,41.46299213,36.38316401,37.20980506
25.46978243,31.29194499,40.19028091,41.04664837,35.93543046,36.69736082
25.2010486,31.61011963,38.85259939,40.66276803,35.82702703,36.49778463
24.84885127,31.83123028,39.49570903,41.11895837,36.19979275,36.57385268
24.68785197,31.45408063,39.42494368,41.24511159,35.41985991,36.87620517
24.75135897,31.94628752,39.798071,41.41616886,35.22201684,36.57120773
24.09337895,31.69569491,39.46699467,41.08018214,35.90458565,36.68758422
24.49989938,31.96224931,39.04209236,40.99011467,35.10516567,37.2059448
24.72456775,31.89223206,39.61451712,41.91724411,36.19839473,36.88888889
24.20060423,32.13744355,39.28583129,42.27303084,35.96144381,37.80458663
24.83765842,32.46147799,39.38802297,41.12371946,36.8418021,38.78659476
24.3252818,32.34049261,38.76022913,41.6381631,36.59872349,38.20652384
24.06606244,32.63668639,39.70099533,42.50471698,36.76521029,38.62015803
25.75674587,33.20756203,38.61047463,41.15009901,37.13586393,39.07626955
26.40208877,32.94483846,38.7969068,41.34885556,37.42880524,38.88169557
25.28131912,33.21680805,39.25194592,41.50234742,37.22192568,39.32049307
28.07144291,34.76808469,40.89604566,42.48213585,38.29901153,40.23371132
29.02808989,34.74460573,41.42967637,43.60796687,38.78827629,41.47849462
29.57911647,35.14039891,42.40340909,44.80251523,39.53226469,41.72594303
30.10463019,35.67442771,42.35471391,44.76130554,39.78480493,43.10211946
30.00080451,36.41792213,42.52362604,45.35269872,40.61544765,43.05674168
37.824167,42.23096597,52.2195122,55.61134245,43.98352893,48.37962963
38.55028158,41.86150235,52.85348506,55.86650869,46.13819656,51.88721137
37.79329721,42.54230618,54.05243753,57.60479042,45.93053016,50.07966134
38.06513872,42.59161582,54.80090219,57.64654314,45.93477375,49.10743165
37.68252057,42.5571963,55.00225641,57.72283151,46.07132668,49.16091733
37.74336283,43.25504152,54.66774585,57.34826965,45.55753647,48.66435185
37.3560956,43.22567862,53.59172078,57.58278542,45.64004864,48.41073152
37.01488934,43.37368526,53.71985384,57.05065816,45.68856448,48.87258687
36.9921671,42.88638609,53.18316731,56.11755361,45.75548335,48.36202239
37.61498188,43.55186065,53.36170213,57.67051333,46.08314743,48.24918033
37.29066023,43.62923351,53.79983793,57.04612948,46.03609815,48.6476264
37.47254074,43.54016621,53.0757329,57.46295199,46.46946642,48.74980695
37.29657948,43.65048544,53.75665245,57.82302645,47.10605445,49.39640857
37.76697469,43.93432245,54.75183076,58.418623,47.9170057,50.15093611
33.20499396,47.29637963,46.27099391,53.06269841,47.22408027,49.75096674
30.44157937,43.13215772,47.33401015,52.7104642,47.97108633,50.26872587
34.23800923,44.77483182,48.65140774,54.11363636,48.5709598,50.98882466
41.90927338,45.97628459,58.27710843,60.2526481,50.97284151,61.30149502
41.23805701,46.54013444,57.59292035,59.23478261,50.79188641,54.15034695
41.89651023,47.06566456,57.68463886,60.82228856,51.69839006,55.13993438
42.39550742,47.60379597,58.27037934,60.96088503,52.39796541,56.09406322
43.27979171,47.55282944,59.87167513,62.18794607,52.84764992,57.32818831
44.02808989,48.29100946,60.59322378,62.96468732,54.30465731,58.70654061
44.5173451,48.97883284,61.81766382,63.61485011,54.53243848,59.21757564
45.42483397,49.97977394,62.4962467,64.78706625,56.0545936,60.13968744
45.44048096,50.49950564,63.289015,64.99525692,56.45595432,61.33899614
46.30268968,50.87475306,62.25313385,65.61749064,57.61937716,61.84140459
46.8213141,51.9088748,64.72867587,67.19713547,57.78896104,62.32665639
47.75290814,51.69747235,63.83467742,68.22305419,58.86634067,63.41854637
45.82783588,51.26443166,63.33279418,67.54317549,58.21627105,62.44011572
45.57736303,51.20047497,63.99593579,67.12393077,58.79845748,62.46747732
45.57909548,52.37744807,65.03866504,68.16117507,59.03091945,63.03685124
46.24041742,52.35909631,64.81303462,68.27082511,60.1411093,63.25231481
47.5192926,52.7988959,66.60675977,69.11657415,59.64531218,62.78958534
43.71156693,51.4836666,67.29811925,65.73823646,59.42582933,70.2247814
42.25560267,51.4818776,62.75987842,65.06966647,58.67709405,59.24132614
41.27964566,51.74162869,61.61324182,65.35103011,57.9414433,58.30300694
41.24430099,51.78320429,61.76458712,64.64098004,57.0867052,58.18694477
40.43681873,51.45274812,61.34494632,64.57086145,56.72366791,57.06034317
40.53838404,50.97600635,61.03520842,64.27951046,56.77947869,56.64531069
39.70498392,50.90021821,61.0803156,63.3355718,56.34950658,56.12888289
39.3655784,50.93650794,62.17105797,63.40292606,55.76417234,55.69450338
38.70098532,48.80378624,55.01022659,60.80851903,53.81399177,54.6473877
38.0124573,48.47735329,53.07667603,59.96870722,53.05349794,54.50183788
37.32287897,49.071133,53.45841704,60.23455333,53.09488449,54.03286294
37.55631399,49.01833958,52.51366559,59.93564842,53.27205581,53.35697764
37.16562689,48.66955494,53.07983871,60.14584155,53.47662018,54.00811281
35.60997185,49.02266903,53.05199759,59.99606686,53.44364607,54.45714286
35.27564746,49.49862042,53.65942029,60.126647,53.58568196,54.61951691
34.83627608,50.91354126,53.0917136,60.84741091,54.25087828,55.99381762
36.67484416,50.77257459,53.58154463,60.57870008,55.25999586,56.50550725
37.22792937,51.12164297,54.2607294,61.43535413,55.74715026,57.23065045
46.69532035,53.5992126,61.87876355,68.28392648,58.1223491,70.90841122
44.73275689,53.87522141,63.14527845,68.60546102,58.16571429,62.96425121
45.36597111,53.88466837,62.07104154,69.33017378,58.54122449,63.17990338
45.56602254,53.86593277,63.17400081,70.27753822,59.32137031,63.90505596
48.17000802,55.51519906,64.21022727,71.24881517,60.6522449,65.36705928
50.64394547,56.49813689,67.66626164,73.39116719,62.67728108,67.54475309
49.93307954,57.22011348,67.72707026,75.05084746,62.56765005,68.74411424
51.50050191,58.40879639,64.84894992,74.93684832,63.52590779,70.56977194
52.16493195,59.15735842,66.88281724,76.42322172,64.93597873,72.99150579
53.58700882,60.58768144,70.25810348,78.10605461,65.8547166,74.03712297
54.29371749,61.43742644,69.5312,79.65285996,67.08879363,75.70301624
54.63086172,61.71697005,70.28203581,80.55417407,68.12208111,76.68070311
56.31521957,62.71557474,72.77975709,80.76486806,69.30740892,77.76034016
56.87392263,63.30629042,73.54942621,81.56979945,70.05772774,78.33023975
58.33199679,63.83611057,73.73867314,81.91656828,70.84313725,79.53341058
59.19406576,64.76104457,75.2108021,84.05011746,71.87645735,80.72987063
56.60196906,63.5992126,75.06943047,82.79282476,71.4408867,80
56.93012048,64.24921136,74.65293761,83.07073892,70.70451297,79.45285935
57.17024263,64.94900571,74.99979932,83.56202084,70.91874234,79.24405797
58.13798636,65.60757247,74.80980352,85.53767258,71.07830709,79.26702786
58.47366305,65.82764741,75.32197891,85.77513856,71.16263826,78.77434312
57.91311344,66.42474389,75.88781275,85.12214342,70.30816452,78.31993818
58.09090909,66.18253499,75.9975782,85.14353034,69.92419586,78.29201315
57.19243156,65.94754486,75.213379,84.53873378,68.38625205,76.85024155
56.22792937,65.0539206,74.32815338,84.24190065,67.89295199,76.56689869
56.83758281,65.18088468,73.27525711,83.47283781,67.94179135,75.44283227
55.76395022,64.94734766,73.64443543,81.97401575,66.91796555,74.21628942
54.95809104,64.6305808,72.19510221,81.61621728,66.46374437,73.54863663
54.51295441,63.97869822,71.40731757,81.4631829,65.32163265,72.68575851
54.5045299,63.64402441,72.78671258,80.69276394,65.22729141,72.60521739
53.35209003,62.81110892,71.06704362,79.75445545,65.17271051,72.38996139
53.21511862,62.09907243,71.11567916,79.26049089,64.5339348,71.85087889
51.7854991,62.21923229,69.37720902,78.27491138,63.55464593,70.79535783
52.66317907,62.35762111,69.4863388,78.7727003,63.63680982,70.85714286
51.76972625,62.27738377,69.83336696,79.13762552,63.66133661,70.72565688
49.70506178,61.84378698,68.63701923,77.45490506,63.75086224,68.33750722
51.91713147,63.54749704,68.38642298,82.43203125,77.75194897,81.83296313
49.87054372,62.67958861,68.97281831,79.10613208,63.86905246,69.75308642
49.64658955,62.61626304,67.42810458,78.72370766,64.33218274,70.00347021
49.87310455,63.37490134,68.98935299,78.34256329,64.29997962,70.44384408
50.21344504,63.91314647,67.81714286,79.51194472,64.36274909,71.2389039
50.00318979,64.09493671,68.41676842,79.89816459,65.32819473,72.55281419
52.53247016,65.02041625,68.72013093,82.38353453,66.64244898,73.51418098
52.45573704,64.856917,70.09656873,81.2743152,67.99182339,73.83452266
53.719362,65.26245059,70.46362515,83.47334924,68.01470288,74.80701754
53.63280145,65.79588608,70.51729819,83.4603363,68.57948508,75.00539707
55.9903537,67.21862668,71.81612969,85.26669301,70.15378323,77.06419896
58.00686176,67.37847976,72.61948718,86.49508068,71.20245399,78.45066615
59.33413946,69.66541279,72.57472211,88.32324027,73.40805891,81.03549383
60.06841046,70.1492891,73.27048168,90.29008832,74.74524248,82.19625988
62.47753375,71.76461264,75.39326765,92.84855674,76.18059244,85.01794328
63.26767372,72.64256076,75.70464829,95.04113364,77.52914706,86.82257754
65.18482647,73.78305622,75.88996099,94.25866508,78.9787408,88.75525554
66.07233785,74.52752475,77.38902539,96.75686352,79.75576884,90.00154381
66.39018504,75.85270244,79.05027704,98.49359858,80.63721881,91.79934401
67.79762145,76.13983804,80.16095258,100.0943135,81.59836568,93.18850087
68.32138542,77.08371265,80.32319079,103.0561174,82.65004088,94.51205865
69.86494658,77.62183544,82.01150843,102.9807011,83.13945857,93.80704795
70.17426382,78.5477606,83.09064748,104.5021645,83.38631256,94.82053261
66.85898729,77.83524752,80.9805288,102.4668383,82.76702215,94.08055502
66.8516129,77.81277271,81.35116231,101.3314906,82.3635991,92.41995762
66.7571169,77.63510575,82.07236842,101.0498418,81.52458682,91.14582532
68.02993528,78.15134707,81.79281882,102.0249357,81.26723786,91.57291266
67.51831613,78.62260044,81.80774749,100.8953327,81.42757632,90.92901235
66.02599692,74.72950495,73.38990731,93.36064605,84.72253259,98.41090233
58.34234962,74.35438527,73.08473189,93.54286835,77.82123134,84.44820947
58.31391586,74.04912837,71.8396728,93.4402838,76.56186198,83.37868568
56.71911021,72.86764125,71.23641583,93.06378803,75.65925926,82.65640039
56.76213592,72.8066627,71.05191874,91.80307208,75.31879885,82.27172866
55.85673816,72.25839793,69.06677625,90.97055359,74.78947368,81.05563041
54.80890688,71.34613101,70.45320197,90.76596581,72.99755102,80.61040462
53.40843933,71.54752927,65.99136691,88.72347963,72.60041068,79.86507325
52.87530364,71.55246423,68.30408876,88.52163604,71.74485429,79.49459877
52.46530447,70.7694141,65.29614438,87.21647059,71.62481962,78.61657033
51.2589593,70.66772277,68.11571604,87.4553659,70.7013306,78.86715441
50.64105157,69.80225877,66.94418319,85.80359613,70.21421257,77.85397804
50.7362882,70.04557163,66.05316299,85.74196078,70.07425541,77.48356085
49.18156086,70.35832173,64.99386503,86.09012539,70.14035088,76.97592914
49.29006249,69.41209118,66.44794436,84.86068966,69.69983687,76.93041138
